Date,Open ,High ,Low ,Close ,Prev. Close,SMA_20,EMA_20,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,BB_Upper,BB_Lower
16-10-2023,10.6175,11.1525,9.1525,11.07,10.695,11.143,11.21695217,45.62,11.05427295,11.36060525,-0.306332301,-0.335251755,11.87059988,10.41540012
13-10-2023,10.6175,11.025,10.4025,10.6175,11.07,11.1185,11.15986149,51.94,10.98707711,11.30556042,-0.318483306,-0.331898065,11.88318673,10.35381327
12-10-2023,10.985,11.1175,10.565,10.6175,10.6175,11.10025,11.10820801,45.51,10.93021909,11.25459298,-0.324373885,-0.330393229,11.89541781,10.30508219
11-10-2023,11.27,11.3225,10.39,10.985,10.6175,11.097625,11.09647392,32.67,10.93864692,11.23462313,-0.295976203,-0.323509824,11.89401071,10.30123929
10-10-2023,11.4,11.4,10.855,11.27,10.985,11.1015,11.11300021,40.16,10.98962432,11.23724364,-0.247619315,-0.308331722,11.90057908,10.30242092
09-10-2023,10.3,11.6325,10.12,11.4,11.27,11.11625,11.14033352,47.39,11.05275904,11.24929966,-0.196540622,-0.285973502,11.92641486,10.30608514
06-10-2023,10.94,10.94,9.73,10.3,11.4,11.087125,11.06030176,56.57,10.93694996,11.17898117,-0.242031212,-0.277185044,11.97118304,10.20306696
05-10-2023,11.655,11.655,10.8425,10.94,10.3,11.080375,11.04884445,32.3,10.93741919,11.16127886,-0.223859666,-0.266519968,11.96688097,10.19386903
04-10-2023,11.7875,12.22,11.115,11.655,10.94,11.06075,11.10657355,45.63,11.04781624,11.1978508,-0.150034555,-0.243222886,11.8712276,10.2502724
03-10-2023,11.4525,12.4075,10.775,11.7875,11.655,11.058875,11.17142369,58.21,11.16161374,11.24152852,-0.079914773,-0.210561263,11.86204876,10.25570124
29-09-2023,12.8225,12.8225,11.3075,11.4525,11.7875,11.057,11.19819286,60.51,11.20636547,11.25715603,-0.050790558,-0.178607122,11.85610081,10.25789919
28-09-2023,11.585,13.0225,9.3975,12.8225,11.4525,11.152875,11.35288878,56.41,11.45500156,11.37310744,0.081894118,-0.126506874,12.27144702,10.03430298
27-09-2023,11.185,11.8225,9.39,11.585,12.8225,11.145625,11.37499461,65.42,11.47500132,11.38880318,0.086198133,-0.083965873,12.25023957,10.04101043
26-09-2023,10.9,11.29,9.2475,11.185,11.585,11.13925,11.35689988,54.18,11.43038573,11.37370665,0.056679078,-0.055836883,12.24127815,10.03722185
25-09-2023,10.66,11.305,10.2725,10.9,11.185,11.139,11.31338561,53.25,11.34878792,11.33861727,0.010170655,-0.042635375,12.24125415,10.03674585
22-09-2023,10.8175,11.0725,10.3925,10.66,10.9,11.131125,11.25115841,48.86,11.24282055,11.28834932,-0.045528772,-0.043214054,12.2452372,10.0170128
21-09-2023,11.1275,11.39,10.62,10.8175,10.66,11.131125,11.20985761,50.29,11.17738662,11.2534716,-0.076084975,-0.049788239,12.2452372,10.0170128
20-09-2023,10.835,11.47,10.835,11.1275,10.8175,11.142625,11.20201403,51.35,11.16971176,11.24414037,-0.074428611,-0.054716313,12.25131849,10.03393151
18-09-2023,10.9025,11.4075,10.45,10.835,11.1275,11.136125,11.16706031,50.97,11.11821764,11.21383367,-0.095616033,-0.062896257,12.25071187,10.02153813
15-09-2023,11.3175,11.32,10.0725,10.9025,10.835,11.1465,11.14186409,47.04,11.08503031,11.19077192,-0.105741609,-0.071465327,12.2475789,10.0454211
14-09-2023,11.8275,12.0425,11.21,11.3175,10.9025,11.158875,11.15859132,46.58,11.12079488,11.20015918,-0.079364306,-0.073045123,12.26189535,10.05585465
13-09-2023,11.69,12.0475,11.535,11.8275,11.3175,11.219375,11.22229691,57.71,11.22951874,11.24662887,-0.017110132,-0.061858125,12.33007638,10.10867362
12-09-2023,11.3475,12.0225,10.7125,11.69,11.8275,11.273,11.26684006,56.86,11.30036201,11.27947118,0.020890833,-0.045308333,12.36474848,10.18125152
11-09-2023,10.78,11.5,10.3375,11.3475,11.69,11.291125,11.27452196,50.3,11.30761401,11.28451035,0.023103659,-0.031625935,12.37474767,10.20750233
08-09-2023,10.8725,10.97,10.0775,10.78,11.3475,11.266625,11.22742463,46.39,11.22644262,11.24713921,-0.02069659,-0.029440066,12.37415221,10.15909779
07-09-2023,10.6775,11.025,9.8,10.8725,10.78,11.24025,11.19362228,44.69,11.17198991,11.21938816,-0.047398248,-0.033031702,12.35946601,10.12103399
06-09-2023,10.815,10.975,9.805,10.6775,10.8725,11.259125,11.14446778,30.71,11.09591454,11.1792483,-0.083333756,-0.043092113,12.32293676,10.19531324
05-09-2023,10.9625,11.085,9.365,10.815,10.6775,11.252875,11.1130899,38.69,11.05269692,11.15226694,-0.099570022,-0.054387695,12.32600897,10.17974103
04-09-2023,11.365,11.5425,10.86,10.9625,10.815,11.21825,11.098748,45.07,11.03882047,11.13821013,-0.099389661,-0.063388088,12.28139467,10.15510533
01-09-2023,12.0625,12.18,10.4075,11.365,10.9625,11.197125,11.12410533,50.87,11.08900194,11.15500938,-0.066007445,-0.063911959,12.22897346,10.16527654
31-08-2023,11.8,12.28,11.76,12.0625,11.365,11.227625,11.21347626,59.34,11.23877087,11.22223091,0.016539961,-0.047821575,12.32522343,10.13002657
30-08-2023,12.225,12.2425,11.4625,11.8,12.0625,11.1765,11.26933566,64.43,11.32511381,11.26502862,0.060085194,-0.026240222,12.02925313,10.32374687
29-08-2023,12.3975,12.4625,10.6475,12.225,11.8,11.2085,11.36035131,57.88,11.46355784,11.33613761,0.127420231,0.004491869,12.16724287,10.24975713
28-08-2023,12.0825,12.72,9.5,12.3975,12.225,11.269125,11.45912738,65.8,11.60724125,11.41475705,0.192484204,0.042090336,12.36512764,10.17312236
25-08-2023,11.7,12.2425,9.98,12.0825,12.3975,11.32825,11.5184962,66.59,11.68035798,11.46421949,0.216138494,0.076899968,12.46715194,10.18934806
24-08-2023,11.7275,12.235,10.1975,11.7,12.0825,11.38025,11.53578227,58.68,11.68337983,11.48168471,0.20169512,0.101858998,12.48514568,10.27535432
23-08-2023,11.7475,11.885,10.3075,11.7275,11.7,11.42575,11.55404111,48.51,11.69016755,11.49989325,0.190274298,0.119542058,12.50778159,10.34371841
22-08-2023,11.96,12.085,11.59,11.7475,11.7275,11.45675,11.57246576,50.45,11.69898793,11.51823449,0.180753434,0.131784333,12.53832913,10.37517087
21-08-2023,12.1425,12.59,11.1725,11.96,11.7475,11.513,11.60937378,55.2,11.73914363,11.55095786,0.188185767,0.14306462,12.57527363,10.45072637
18-08-2023,12.24,12.4925,10.7875,12.1425,11.96,11.575,11.66014771,66.91,11.80119846,11.5947758,0.206422657,0.155736227,12.63197682,10.51802318
17-08-2023,12.125,12.665,12.1125,12.24,12.1425,11.621125,11.71537174,67.74,11.86870639,11.64257018,0.226136202,0.169816222,12.71079597,10.53145403
16-08-2023,11.995,12.6825,11.995,12.125,12.24,11.636,11.75438395,72.43,11.90813617,11.67830573,0.229830447,0.181819067,12.74547522,10.52652478
16-08-2023,11.995,12.6825,11.995,12.125,12.125,11.65775,11.78968072,68.93,11.94149984,11.71139419,0.230105648,0.191476383,12.78853326,10.52696674
14-08-2023,11.5225,12.755,10.4775,11.995,12.125,11.690125,11.80923494,67.55,11.94973063,11.73240203,0.217328604,0.196646827,12.82058424,10.55966576
11-08-2023,11.4,11.865,11.355,11.5225,11.995,11.72725,11.78192685,60.36,11.88400284,11.71685373,0.167149113,0.190747285,12.77780487,10.67669513
10-08-2023,11.14,11.91,10.6275,11.4,11.5225,11.753625,11.74555286,40.41,11.80954087,11.69338308,0.116157784,0.175829384,12.73824285,10.76900715
09-08-2023,11.325,11.765,10.485,11.14,11.4,11.77675,11.68788116,42.52,11.70653458,11.65239174,0.054142836,0.151492075,12.67268101,10.88081899
08-08-2023,11.1025,11.53,11.1025,11.325,11.14,11.80225,11.65332105,28.39,11.64783695,11.6281405,0.019696449,0.125132949,12.60735199,10.99714801
07-08-2023,10.5725,11.4175,10.4025,11.1025,11.325,11.80925,11.6008619,28.74,11.56393896,11.58920417,-0.02526521,0.095053318,12.5855284,11.0329716
04-08-2023,11.185,11.185,10.4825,10.5725,11.1025,11.769625,11.50292267,29.84,11.41140989,11.51389275,-0.102482861,0.055546082,12.70581869,10.83343131
03-08-2023,11.2775,11.96,10.9825,11.185,10.5725,11.72575,11.47264432,28.13,11.3765776,11.48953032,-0.112952726,0.02184632,12.68608862,10.76541138
02-08-2023,10.2825,11.805,9.95,11.2775,11.185,11.699625,11.45405915,41.42,11.36133489,11.47382437,-0.112489483,-0.00502084,12.67968444,10.71956556
01-08-2023,10.4125,10.7025,10.195,10.2825,11.2775,11.6025,11.34248209,42.74,11.19536029,11.38557812,-0.190217832,-0.042060239,12.73628848,10.46871152
31-07-2023,10.135,11.1875,10.135,10.4125,10.2825,11.50325,11.25391237,29.12,11.07492025,11.31349826,-0.238578016,-0.081363794,12.69029199,10.31620801
28-07-2023,10.5125,10.81,10.035,10.135,10.4125,11.405875,11.14734928,28.18,10.93031713,11.2262021,-0.295884963,-0.124268028,12.70688804,10.10486196
27-07-2023,10.4575,10.9825,9.8875,10.5125,10.135,11.3465,11.08688745,24.61,10.86603757,11.17333527,-0.3072977,-0.160873962,12.69838893,9.994611068
26-07-2023,10.2425,10.8625,10.2175,10.4575,10.5125,11.283,11.02694579,31.71,10.80318564,11.12031044,-0.317124799,-0.19212413,12.67815194,9.887848056
25-07-2023,11.6525,11.6525,10.1125,10.2425,10.4575,11.20775,10.95223666,31.32,10.71692631,11.05528744,-0.338361133,-0.22137153,12.6586489,9.756851095
24-07-2023,11.485,11.995,10.5375,11.6525,10.2425,11.192375,11.01892841,30.73,10.86086072,11.09952541,-0.238664686,-0.224830162,12.61596985,9.768780148
21-07-2023,11.785,12.0325,11.06,11.485,11.6525,11.1595,11.06331618,51.19,10.95688215,11.12807908,-0.171196933,-0.214103516,12.51966504,9.799334956
20-07-2023,11.6,12.255,11.37,11.785,11.485,11.13675,11.13204797,50.77,11.0842849,11.17673989,-0.092454995,-0.189773812,12.43461474,9.838885256
19-07-2023,11.71,11.9375,11.54,11.6,11.785,11.1105,11.17661483,55.79,11.16362568,11.20809249,-0.044466811,-0.160712411,12.343838,9.877161996
18-07-2023,11.315,12.02,11.0675,11.71,11.6,11.08975,11.22741342,52.47,11.24768327,11.24527083,0.002412443,-0.128087441,12.26375899,9.915741011
17-07-2023,10.6825,11.3975,9.8575,11.315,11.71,11.05575,11.235755,55.57,11.25803969,11.25043595,0.007603739,-0.100949205,12.15647237,9.95502763
14-07-2023,10.9375,10.9375,10.6125,10.6825,11.315,11.01375,11.18306405,56.98,11.16949512,11.20836662,-0.038871499,-0.088533664,12.1035333,9.923966704
13-07-2023,10.935,11.1725,10.695,10.9375,10.6825,10.990625,11.15967699,45.3,11.13380356,11.18830243,-0.054498862,-0.081726703,12.06542348,9.915826518
12-07-2023,11.0125,11.2,10.72,10.935,10.9375,10.980375,11.13827919,46.91,11.1032184,11.16953928,-0.066320883,-0.078645539,12.05308342,9.90766658
11-07-2023,11.4625,11.4625,10.945,11.0125,10.935,10.96475,11.12630022,57.23,11.08926172,11.15790674,-0.068645021,-0.076645436,12.02535794,9.904142056
10-07-2023,11.5325,12.01,11.36,11.4625,11.0125,10.98275,11.15831924,56.73,11.146683,11.18046921,-0.033786211,-0.068073591,12.06519594,9.900304061
07-07-2023,11.84,12.0725,11.08,11.5325,11.4625,11.03075,11.1939555,64.33,11.20603946,11.20654556,-0.000506104,-0.054560093,12.12170456,9.939795445
06-07-2023,11.8825,12.205,11.7775,11.84,11.5325,11.0635,11.25548355,61.79,11.30357185,11.25346811,0.050103736,-0.033627327,12.21177147,9.91522853
05-07-2023,11.7,12.21,11.5675,11.8825,11.84,11.09375,11.3151994,65.1,11.39263772,11.30006307,0.092574651,-0.008386932,12.29634971,9.891150294
04-07-2023,11.54,11.99,11.5225,11.7,11.8825,11.164625,11.35184708,68.62,11.43992422,11.32968803,0.110236198,0.015337694,12.33249449,9.99675551
03-07-2023,10.8,12.03,10.8,11.54,11.7,11.221,11.36976641,50.75,11.4553205,11.34526669,0.110053806,0.034280917,12.34399107,10.09800893
30-06-2023,10.8875,11.215,10.07,10.8,11.54,11.25425,11.31550294,50.87,11.35450196,11.30487657,0.049625394,0.037349812,12.2767342,10.2317658
28-06-2023,10.7775,11.535,10.6525,10.8875,10.8,11.273,11.27474075,36.36,11.2826555,11.27395978,0.008695721,0.031618994,12.25099822,10.29500178
27-06-2023,11.395,11.4225,10.6925,10.7775,10.8875,11.289,11.22738449,39.86,11.20493927,11.23718498,-0.032245712,0.018846053,12.22017272,10.35782728
26-06-2023,11.235,11.925,11.235,11.395,10.7775,11.346625,11.24334787,36.73,11.23417938,11.24887499,-0.014695601,0.012137722,12.13713495,10.55611505
23-06-2023,11.5475,11.8375,11.1425,11.235,11.395,11.32575,11.24255284,51.07,11.23430563,11.24784721,-0.013541576,0.007001862,12.1042085,10.5472915
22-06-2023,11.2925,11.7125,10.6925,11.5475,11.235,11.328875,11.27159542,58.47,11.28248938,11.27004371,0.01244567,0.008090624,12.11052049,10.54722951
21-06-2023,11.1325,11.4325,10.77,11.2925,11.5475,11.30425,11.27358634,59.19,11.28402948,11.27170714,0.012322336,0.008936966,12.05584497,10.55265503
20-06-2023,11.225,11.4375,10.5675,11.1325,11.2925,11.280875,11.26014954,55,11.26071725,11.2613955,-0.000678251,0.007013923,12.02275787,10.53899213
19-06-2023,10.84,11.4975,10.33,11.225,11.1325,11.256625,11.25680197,51.64,11.25522229,11.25869954,-0.003477249,0.004915689,11.97063015,10.54261985
16-06-2023,11.08,11.08,10.5575,10.84,11.225,11.232875,11.21710654,46.4,11.19134194,11.22768476,-0.036342821,-0.003336013,11.96993223,10.49581777
15-06-2023,11.1625,11.37,9.6925,11.08,10.84,11.25275,11.20404878,40.42,11.17421241,11.21674515,-0.042532738,-0.011175358,11.94754437,10.55795563
14-06-2023,11.11,11.3675,10.6325,11.1625,11.08,11.264,11.20009175,39.28,11.1724105,11.21272699,-0.040316488,-0.017003584,11.94443987,10.58356013
13-06-2023,11.245,11.25,9.99,11.11,11.1625,11.27275,11.19151158,39.96,11.16280888,11.20511758,-0.042308697,-0.022064607,11.93974424,10.60575576
12-06-2023,11.12,11.8025,10.5825,11.245,11.11,11.284375,11.19660572,41.46,11.17545367,11.20807183,-0.032618163,-0.024175318,11.94028312,10.62846688
09-06-2023,11.2575,11.2975,10.3075,11.12,11.245,11.26725,11.18930994,45.7,11.16692234,11.20154799,-0.034625657,-0.026265386,11.92145884,10.61304116
08-06-2023,11.4425,11.5675,10.13,11.2575,11.12,11.2535,11.19580423,55.68,11.18085736,11.20569259,-0.024835225,-0.025979354,11.89568459,10.61131541
07-06-2023,11.38,11.5375,9.6375,11.4425,11.2575,11.233625,11.21929906,56.46,11.22111008,11.22323388,-0.002123801,-0.021208243,11.82170724,10.64554276
06-06-2023,11.1375,11.6175,10.465,11.38,11.4425,11.2085,11.23460391,61.31,11.24555468,11.23484618,0.010708497,-0.014824895,11.71747317,10.69952683
05-06-2023,11.125,11.335,10.3225,11.1375,11.38,11.180375,11.22535592,49.69,11.22893088,11.22763535,0.001295529,-0.01160081,11.63416685,10.72658315
02-06-2023,11.5975,11.735,10.86,11.125,11.1375,11.159625,11.21579822,48.02,11.21294152,11.22003274,-0.007091219,-0.010698892,11.58097082,10.73827918
01-06-2023,11.9725,11.9725,11.22,11.5975,11.125,11.1995,11.25215077,40.25,11.27210436,11.24799327,0.024111086,-0.003736896,11.62842338,10.77057662
31-05-2023,12.01,12.4675,11.58,11.9725,11.5975,11.25375,11.32075546,56.39,11.37985754,11.30166044,0.078197097,0.012649902,11.77994913,10.72755087
30-05-2023,12.2975,12.38,11.7675,12.01,11.9725,11.315375,11.38639779,66.15,11.47680253,11.35413004,0.122672494,0.034654421,11.89291123,10.73783877
29-05-2023,11.9,12.4925,8.8075,12.2975,12.01,11.3605,11.47316943,65.42,11.60306368,11.42400929,0.179054387,0.063534414,12.08624571,10.63475429
26-05-2023,12.52,12.8575,11.7,11.9,12.2975,11.39375,11.51381996,79.78,11.64874619,11.45926786,0.189478327,0.088723197,12.15533509,10.63216491
25-05-2023,13.1125,13.1325,8.1825,12.52,11.9,11.442375,11.60964663,65.74,11.78278524,11.53784061,0.244944624,0.119967482,12.35458094,10.53016906
24-05-2023,12.605,13.4375,12.41,13.1125,12.52,11.533375,11.75277552,71.6,11.98735674,11.65448205,0.33287469,0.162548923,12.70800179,10.35874821
23-05-2023,12.57,13.075,12.3175,12.605,13.1125,11.607,11.83393976,77.19,12.08237878,11.72489079,0.357487993,0.201536737,12.85794238,10.35605762
22-05-2023,12.3025,12.82,11.555,12.57,12.605,11.67425,11.90404074,66.77,12.15739743,11.78749147,0.36990596,0.235210582,12.98204555,10.36645445
19-05-2023,12.795,12.82,11.6875,12.3025,12.57,11.747375,11.94198924,68.28,12.1797209,11.82564025,0.354080652,0.258984596,13.02188985,10.47286015
18-05-2023,13.105,13.105,11.1375,12.795,12.3025,11.833125,12.02322836,62.76,12.27437922,11.89744468,0.376934549,0.282574586,13.14869259,10.51755741
17-05-2023,13.2925,13.58,11.895,13.105,12.795,11.93025,12.12625423,65.36,12.40216704,11.98689322,0.415273818,0.309114433,13.32196789,10.53853211
16-05-2023,13.1725,13.485,11.71,13.2925,13.105,12.039375,12.23732525,68.55,12.53914134,12.08360483,0.455536507,0.338398848,13.50080353,10.57794647
15-05-2023,12.8525,13.615,12.5375,13.1725,13.2925,12.13575,12.32638952,73.45,12.63658113,12.16426373,0.472317399,0.365182558,13.63044949,10.64105051
12-05-2023,13.215,13.51,12.7375,12.8525,13.1725,12.222375,12.37649528,71.77,12.66979942,12.2152442,0.454555223,0.383057091,13.66925956,10.77549044
11-05-2023,13.0825,13.74,12.815,13.215,12.8525,12.32025,12.45635287,63.79,12.75367643,12.28930018,0.464376249,0.399320923,13.75711327,10.88338673
10-05-2023,12.6775,13.2975,11.5425,13.0825,13.215,12.40225,12.51598593,63.69,12.80426467,12.34805572,0.456208949,0.410698528,13.81518545,10.98931455
09-05-2023,12.635,12.815,11.6575,12.6775,13.0825,12.467125,12.53136822,61.58,12.78476242,12.372459,0.412303412,0.411019505,13.79927233,11.13497767
08-05-2023,12.295,12.91,11.7225,12.635,12.6775,12.542,12.54123791,54,12.76172204,12.39190649,0.369815559,0.402778715,13.7187558,11.3652442
05-05-2023,11.7325,12.375,11.53,12.295,12.635,12.6005,12.51778668,58.36,12.68991865,12.38472823,0.305190426,0.383261057,13.5805384,11.6204616
04-05-2023,11.84,12.03,11.185,11.7325,12.295,12.60725,12.44299748,47.27,12.54262348,12.33641503,0.20620845,0.347850536,13.55967198,11.65482802
03-05-2023,11.8975,12.25,11.13,11.84,11.7325,12.600625,12.38556915,33.11,12.43452756,12.29964354,0.134884014,0.305257232,13.57326638,11.62798362
02-05-2023,10.9475,12.0625,10.9475,11.8975,11.84,12.595,12.33908637,39.62,12.35190793,12.26985513,0.082052801,0.260616345,13.58320012,11.60679988
28-04-2023,11.425,11.5425,10.7875,10.9475,11.8975,12.5275,12.20655433,40.93,12.13584517,12.1719029,-0.036057726,0.201281531,13.75637946,11.29862054
27-04-2023,11.6525,12.02,10.96,11.425,10.9475,12.50375,12.13212059,34.57,12.02648438,12.11657676,-0.090092381,0.143006749,13.80019504,11.20730496
26-04-2023,11.52,11.8975,11.2975,11.6525,11.425,12.460375,12.08644244,34.34,11.96894832,12.0822007,-0.113252383,0.091754922,13.81142846,11.10932154
25-04-2023,11.6675,11.8125,11.425,11.52,11.6525,12.38075,12.03249554,33.08,11.89987935,12.04055621,-0.140676859,0.045268566,13.75744522,11.00405478
24-04-2023,11.63,12.205,11.58,11.6675,11.52,12.333875,11.99773406,29.09,11.86412868,12.01292241,-0.148793735,0.006456106,13.74190598,10.92584402
21-04-2023,11.94,12.04,11.52,11.63,11.6675,12.286875,11.96271177,32.36,11.82810888,11.98455779,-0.156448908,-0.026124897,13.72416949,10.84958051
20-04-2023,12.1525,12.3975,11.58,11.94,11.63,12.26875,11.96054874,34.65,11.8453229,11.98125721,-0.135934313,-0.04808678,13.71433356,10.82316644
19-04-2023,12.075,12.47,11.1075,12.1525,11.94,12.236625,11.97882981,33.78,11.89258092,11.99394186,-0.101360948,-0.058741614,13.66137362,10.81187638
18-04-2023,12.265,12.525,11.8625,12.075,12.1525,12.185125,11.98798888,38.4,11.92064539,11.99994617,-0.07930078,-0.062853447,13.55095372,10.81929628
17-04-2023,11.9075,13.2725,11.9075,12.265,12.075,12.13375,12.01437089,41.82,11.97362302,12.01957979,-0.045956765,-0.059474111,13.39769381,10.86980619
13-04-2023,12.2725,12.51,11.84,11.9075,12.265,12.0705,12.00419271,45.17,11.96345025,12.01127758,-0.047827331,-0.057144755,13.23854447,10.90245553
12-04-2023,11.975,12.395,11.975,12.2725,11.9075,12.0415,12.02974579,44.96,12.01099636,12.03062739,-0.019631024,-0.049642009,13.15533808,10.92766192
11-04-2023,12.2725,12.2725,11.665,11.975,12.2725,11.9795,12.0245319,57.4,12.00545846,12.02650684,-0.021048379,-0.043923283,12.94669426,11.01230574
10-04-2023,11.7975,12.5625,11.7975,12.2725,11.975,11.939,12.04814791,51.76,12.04654178,12.04472856,0.001813219,-0.034775983,12.76996551,11.10803449
06-04-2023,12.4125,12.57,11.65,11.7975,12.2725,11.895,12.02427668,54.6,12.00822766,12.02641533,-0.018187674,-0.031458321,12.65114152,11.13885848
05-04-2023,12.585,12.805,12.0525,12.4125,11.7975,11.883875,12.06125033,61.79,12.0704234,12.0550142,0.015409206,-0.022084815,12.59964377,11.16810623
03-04-2023,12.935,13.49,12.465,12.585,12.4125,11.898375,12.11113125,63.19,12.14958903,12.0942724,0.055316629,-0.006604526,12.65952246,11.13722754
31-03-2023,13.6275,13.6275,12.0725,12.935,12.585,11.9585,12.18959494,62.64,12.27042149,12.15654852,0.113872967,0.017490972,12.84425481,11.07274519
29-03-2023,15.1,15.1,13.32,13.6275,12.935,12.047875,12.32653828,68.12,12.4792028,12.26550789,0.213694908,0.056731759,13.20303992,10.89271008
28-03-2023,15.445,15.6075,14.865,15.1,13.6275,12.208,12.59067749,72.02,12.88240237,12.47547027,0.406932099,0.126771827,13.99205113,10.42394887
27-03-2023,15.24,16.0925,15.0975,15.445,15.1,12.432875,12.86251773,79.48,13.27664816,12.69543543,0.581212723,0.217660007,14.63318196,10.23256804
24-03-2023,14.49,15.43,14.2025,15.24,15.445,12.623625,13.08894461,79.6,13.57870229,12.8839217,0.694780589,0.313084123,15.10016093,10.14708907
23-03-2023,14.8075,15.0575,13.9025,14.49,15.24,12.7655,13.22237846,76.11,13.71890194,13.00289046,0.716011474,0.393669593,15.33128889,10.19971111
22-03-2023,15.0825,15.0925,14.2425,14.8075,14.49,12.929875,13.37334242,68.34,13.88637856,13.13656524,0.749813319,0.464898338,15.5795485,10.2802015
21-03-2023,16.0075,16.035,14.0825,15.0825,14.8075,13.100625,13.53611933,68.94,14.07039724,13.28070856,0.789688686,0.529856408,15.84617637,10.35507363
20-03-2023,14.7675,17.22,14.52,16.0075,15.0825,13.3195,13.77148892,73.94,14.36841305,13.48269311,0.885719944,0.601029115,16.26228091,10.37671909
17-03-2023,16.2175,16.2175,14.6,14.7675,16.0075,13.460875,13.86634712,75.97,14.42981104,13.57786399,0.851947055,0.651212703,16.39627611,10.52547389
16-03-2023,16.295,17.355,13.95,16.2175,14.7675,13.664125,14.09026644,67.17,14.70484011,13.77339258,0.931447531,0.707259669,16.77572227,10.55252773
15-03-2023,16.2175,16.505,14.5175,16.295,16.2175,13.875125,14.30024106,71.24,14.9494801,13.96017832,0.989301779,0.763668091,17.10314194,10.64710806
14-03-2023,16.215,16.6425,15.0025,16.2175,16.295,14.07275,14.48283715,75.3,15.14456008,14.12738733,1.017172751,0.814369023,17.36895352,10.77654648
13-03-2023,13.4125,16.4275,13.4125,16.215,16.2175,14.288125,14.64780504,72.78,15.30924315,14.28202531,1.02721784,0.856938786,17.55137325,11.02487675
10-03-2023,12.725,13.8175,12.725,13.4125,16.215,14.345125,14.53015694,72.19,15.01743651,14.21761602,0.799820484,0.845515126,17.49809331,11.19215669
09-03-2023,12.45,12.8425,11.78,12.725,13.4125,14.382625,14.35823723,52.25,14.66475397,14.10705187,0.557702094,0.787952519,17.43307556,11.33217444
08-03-2023,12.2675,12.8475,11.8975,12.45,12.725,14.3915,14.17650035,45.75,14.32402259,13.98430729,0.339715298,0.698305075,17.41703232,11.36596768
06-03-2023,12.18,12.4725,11.8375,12.2675,12.45,14.415,13.9946908,35.95,14.0076345,13.85713638,0.150498117,0.588743683,17.36197927,11.46802073
03-03-2023,12.97,12.97,11.98,12.18,12.2675,14.403375,13.8218631,32.86,13.72645996,13.73290406,-0.006444096,0.469706128,17.38524225,11.42150775
02-03-2023,12.995,13.55,11.1,12.97,12.18,14.422625,13.74073328,33.28,13.6100815,13.67639264,-0.06631114,0.362502674,17.35969993,11.48555007
01-03-2023,14.02,14.02,12.275,12.995,12.97,14.425625,13.66971107,41.73,13.51545358,13.62591912,-0.110465535,0.267909032,17.3564179,11.4948321
28-02-2023,13.875,14.5675,13.5,14.02,12.995,14.44525,13.70307192,39.81,13.59307611,13.65511029,-0.062034185,0.201920389,17.35874578,11.53175422
27-02-2023,14.185,15.0975,13.75,13.875,14.02,14.384,13.71944602,44.49,13.63644901,13.67139842,-0.034949405,0.15454643,17.29103792,11.47696208
24-02-2023,15.075,15.1425,14.0075,14.185,13.875,14.321,13.76378449,37.98,13.72084147,13.70944298,0.011398493,0.125916843,17.18552458,11.45647542
23-02-2023,15.5875,16.01,14.5175,15.075,14.185,14.31275,13.88866216,46.33,13.92917355,13.81059535,0.118578202,0.124449114,17.16706248,11.45843752
22-02-2023,14.0075,15.915,12.3775,15.5875,15.075,14.367625,14.05045624,42.26,14.1843007,13.94221792,0.242082781,0.147975848,17.27793583,11.45731417
21-02-2023,13.3825,14.295,13.3825,14.0075,15.5875,14.327625,14.04636517,45.47,14.15710059,13.94705363,0.210046964,0.160390071,17.23446877,11.42078123
20-02-2023,13.085,13.7075,10.9225,13.3825,14.0075,14.242625,13.98313992,38.14,14.03793127,13.90523484,0.132696429,0.154851343,17.15594083,11.32930917
17-02-2023,12.89,13.52,10.8025,13.085,13.3825,14.0965,13.89760278,35.75,13.89132646,13.8444767,0.046849755,0.133251025,16.92914634,11.26385366
16-02-2023,12.86,13.1625,10.1725,12.89,13.085,14.002625,13.80164061,47.8,13.73727623,13.77377473,-0.036498492,0.099301122,16.8659174,11.1393326
15-02-2023,13.4525,13.4525,11.28,12.86,12.89,13.83475,13.71196055,51.19,13.60231066,13.70608771,-0.10377705,0.058685487,16.54064556,11.12885444
14-02-2023,13.68,13.68,12.4525,13.4525,12.86,13.692625,13.68725002,53.06,13.57926287,13.68730343,-0.108040569,0.025340276,16.14074698,11.24450302
13-02-2023,12.745,14.095,11.83,13.68,13.4525,13.56575,13.68655955,58.34,13.59476089,13.68676244,-0.092001553,0.00187191,15.70665002,11.42484998
10-02-2023,13.04,13.2775,12.2075,12.745,13.68,13.39225,13.59688721,60.35,13.46402844,13.61700226,-0.152973816,-0.029097235,15.15886801,11.62563199
09-02-2023,13.595,13.815,12.0625,13.04,12.745,13.373625,13.54385033,48.48,13.3987933,13.57426135,-0.175468053,-0.058371399,15.14718481,11.60006519
08-02-2023,14.125,14.2475,13.535,13.595,13.04,13.417125,13.54872173,50.29,13.42897894,13.57579755,-0.146818603,-0.076060839,15.16620843,11.66804157
07-02-2023,14.6875,14.875,13.665,14.125,13.595,13.500875,13.60360537,47.04,13.53605911,13.61647921,-0.080420104,-0.076932692,15.21503374,11.78671626
